token,layer,linearly_separable
194,4,False
194,5,False
194,6,False
194,7,False
194,8,False
194,9,False
194,10,False
194,11,False
194,12,False
194,13,False
194,14,False
194,15,False
194,16,False
194,17,False
194,18,False
194,19,False
194,20,False
194,21,False
194,22,False
194,23,False
195,0,False
195,1,False
195,2,False
195,3,False
195,4,False
195,5,False
195,6,False
195,7,False
195,8,False
195,9,False
195,10,False
195,11,False
195,12,False
195,13,False
195,14,False
195,15,False
195,16,False
195,17,False
195,18,False
195,19,False
195,20,False
195,21,False
195,22,False
195,23,False
196,0,False
196,1,False
196,2,False
196,3,False
196,4,False
196,5,False
196,6,False
196,7,False
196,8,False
196,9,False
196,10,False
196,11,False
196,12,False
196,13,False
196,14,False
196,15,False
196,16,False
196,17,False
196,18,False
196,19,False
196,20,False
196,21,False
196,22,False
196,23,False
197,0,False
197,1,False
197,2,False
197,3,False
197,4,False
197,5,False
197,6,False
197,7,False
197,8,False
197,9,False
197,10,False
197,11,False
197,12,False
197,13,False
197,14,False
197,15,False
197,16,False
197,17,False
197,18,False
197,19,False
197,20,False
197,21,False
197,22,False
197,23,False
198,0,False
198,1,False
198,2,False
198,3,False
198,4,False
198,5,False
198,6,False
198,7,False
198,8,False
198,9,False
198,10,False
198,11,False
198,12,False
198,13,False
198,14,False
198,15,False
198,16,False
198,17,False
198,18,False
198,19,False
198,20,False
198,21,False
198,22,False
198,23,False
199,0,False
199,1,False
199,2,False
199,3,False
199,4,False
199,5,False
199,6,False
199,7,False
199,8,False
199,9,False
199,10,False
199,11,False
199,12,False
199,13,False
199,14,False
199,15,False
199,16,False
199,17,False
199,18,False
199,19,False
199,20,False
199,21,False
199,22,False
199,23,False
200,0,False
200,1,False
200,2,False
200,3,False
200,4,False
200,5,False
200,6,False
200,7,False
200,8,False
200,9,False
200,10,False
200,11,False
200,12,False
200,13,False
200,14,False
200,15,False
200,16,False
200,17,False
200,18,False
200,19,False
200,20,False
200,21,False
200,22,False
200,23,False
201,0,False
201,1,False
201,2,False
201,3,False
201,4,False
201,5,False
201,6,False
201,7,False
201,8,False
201,9,False
201,10,False
201,11,False
201,12,False
201,13,False
201,14,False
201,15,False
201,16,False
201,17,False
201,18,False
201,19,False
201,20,False
201,21,False
201,22,False
201,23,False
202,0,False
202,1,False
202,2,False
202,3,False
202,4,False
202,5,False
202,6,False
202,7,False
202,8,False
202,9,False
202,10,False
202,11,False
202,12,False
202,13,False
202,14,False
202,15,False
202,16,False
202,17,False
202,18,False
202,19,False
202,20,False
202,21,False
202,22,False
202,23,False
203,0,False
203,1,False
203,2,False
203,3,False
203,4,False
203,5,False
203,6,False
203,7,False
203,8,False
203,9,False
203,10,False
203,11,False
203,12,False
203,13,False
203,14,False
203,15,False
203,16,False
203,17,False
203,18,False
203,19,False
203,20,False
203,21,False
203,22,False
203,23,False
204,0,False
204,1,False
204,2,False
204,3,False
204,4,False
204,5,False
204,6,False
204,7,False
204,8,False
204,9,False
204,10,False
204,11,False
204,12,False
204,13,False
204,14,False
204,15,False
204,16,False
204,17,False
204,18,False
204,19,False
204,20,False
204,21,False
204,22,False
204,23,False
205,0,False
205,1,False
205,2,False
205,3,False
205,4,False
205,5,False
205,6,False
205,7,False
205,8,False
205,9,False
205,10,False
205,11,False
205,12,False
205,13,False
205,14,False
205,15,False
205,16,False
205,17,False
205,18,False
205,19,False
205,20,False
205,21,False
205,22,False
205,23,False
206,0,False
206,1,False
206,2,False
206,3,False
206,4,False
206,5,False
206,6,False
206,7,False
206,8,False
206,9,False
206,10,False
206,11,False
206,12,False
206,13,False
206,14,False
206,15,False
206,16,False
206,17,False
206,18,False
206,19,False
206,20,False
206,21,False
206,22,False
206,23,False
207,0,False
207,1,False
207,2,False
207,3,False
207,4,False
207,5,False
207,6,False
207,7,False
207,8,False
207,9,False
207,10,False
207,11,False
207,12,False
207,13,False
207,14,False
207,15,False
207,16,False
207,17,False
207,18,False
207,19,False
207,20,False
207,21,False
207,22,False
207,23,False
208,0,False
208,1,False
208,2,False
208,3,False
208,4,False
208,5,False
208,6,False
208,7,False
208,8,False
208,9,False
208,10,False
208,11,False
208,12,False
208,13,False
208,14,False
208,15,False
208,16,False
208,17,False
208,18,False
208,19,False
208,20,False
208,21,False
208,22,False
208,23,False
209,0,False
209,1,False
209,2,False
209,3,False
209,4,False
209,5,False
209,6,False
209,7,False
209,8,False
209,9,False
209,10,False
209,11,False
209,12,False
209,13,False
209,14,False
209,15,False
209,16,False
209,17,False
209,18,False
209,19,False
209,20,False
209,21,False
209,22,False
209,23,False
210,0,False
210,1,False
210,2,False
210,3,False
210,4,False
210,5,False
210,6,False
210,7,False
210,8,False
210,9,False
210,10,False
210,11,False
210,12,False
210,13,False
210,14,False
210,15,False
210,16,False
210,17,False
210,18,False
210,19,False
210,20,False
210,21,False
210,22,False
210,23,False
211,0,False
211,1,False
211,2,False
211,3,False
211,4,False
211,5,False
211,6,False
211,7,False
211,8,False
211,9,False
211,10,False
211,11,False
211,12,False
211,13,False
211,14,False
211,15,False
211,16,False
211,17,False
211,18,False
211,19,False
211,20,False
211,21,False
211,22,False
211,23,False
212,0,False
212,1,False
212,2,False
212,3,False
212,4,False
212,5,False
212,6,False
212,7,False
212,8,False
212,9,False
212,10,False
212,11,False
212,12,False
212,13,False
212,14,False
212,15,False
212,16,False
212,17,False
212,18,False
212,19,False
212,20,False
212,21,False
212,22,False
212,23,False
213,0,False
213,1,False
213,2,False
213,3,False
213,4,False
213,5,False
213,6,False
213,7,False
213,8,False
213,9,False
213,10,False
213,11,False
213,12,False
213,13,False
213,14,False
213,15,False
213,16,False
213,17,False
213,18,False
213,19,False
213,20,False
213,21,False
213,22,False
213,23,False
214,0,False
214,1,False
214,2,False
214,3,False
214,4,False
214,5,False
214,6,False
214,7,False
214,8,False
214,9,False
214,10,False
214,11,False
214,12,False
214,13,False
214,14,False
214,15,False
214,16,False
214,17,False
214,18,False
214,19,False
214,20,False
214,21,False
214,22,False
214,23,False
215,0,False
215,1,False
215,2,False
215,3,False
215,4,False
215,5,False
215,6,False
215,7,False
215,8,False
215,9,False
215,10,False
215,11,False
215,12,False
215,13,False
215,14,False
215,15,False
215,16,False
215,17,False
215,18,False
215,19,False
215,20,False
215,21,False
215,22,False
215,23,False
216,0,False
216,1,False
216,2,False
216,3,False
216,4,False
216,5,False
216,6,False
216,7,False
216,8,False
216,9,False
216,10,False
216,11,False
216,12,False
216,13,False
216,14,False
216,15,False
216,16,False
216,17,False
216,18,False
216,19,False
216,20,False
216,21,False
216,22,False
216,23,False
217,0,False
217,1,False
217,2,False
217,3,False
217,4,False
217,5,False
217,6,False
217,7,False
217,8,False
217,9,False
217,10,False
217,11,False
217,12,False
217,13,False
217,14,False
217,15,False
217,16,False
217,17,False
217,18,False
217,19,False
217,20,False
217,21,False
217,22,False
217,23,False
218,0,False
218,1,False
218,2,False
218,3,False
218,4,False
218,5,False
218,6,False
218,7,False
218,8,False
218,9,False
218,10,False
218,11,False
218,12,False
218,13,False
218,14,False
218,15,False
218,16,False
218,17,False
218,18,False
218,19,False
218,20,False
218,21,False
218,22,False
218,23,False
219,0,False
219,1,False
219,2,False
219,3,False
219,4,False
219,5,False
219,6,False
219,7,False
219,8,False
219,9,False
219,10,False
219,11,False
219,12,False
219,13,False
219,14,False
219,15,False
219,16,False
219,17,False
219,18,False
219,19,False
219,20,False
219,21,False
219,22,False
219,23,False
220,0,False
220,1,False
220,2,False
220,3,False
220,4,False
220,5,False
220,6,False
220,7,False
220,8,False
220,9,False
220,10,False
220,11,False
220,12,False
220,13,False
220,14,False
220,15,False
220,16,False
220,17,False
220,18,False
220,19,False
220,20,False
220,21,False
220,22,False
220,23,False
221,0,False
221,1,False
221,2,False
221,3,False
221,4,False
221,5,False
221,6,False
221,7,False
221,8,False
221,9,False
221,10,False
221,11,False
221,12,False
221,13,False
221,14,False
221,15,False
221,16,False
221,17,False
221,18,False
221,19,False
221,20,False
221,21,False
221,22,False
221,23,False
222,0,False
222,1,False
222,2,False
222,3,False
222,4,False
222,5,False
222,6,False
222,7,False
222,8,False
222,9,False
222,10,False
222,11,False
222,12,False
222,13,False
222,14,False
222,15,False
222,16,False
222,17,False
222,18,False
222,19,False
222,20,False
222,21,False
222,22,False
222,23,False
223,0,False
223,1,False
223,2,False
223,3,False
223,4,False
223,5,False
223,6,False
223,7,False
223,8,False
223,9,False
223,10,False
223,11,False
223,12,False
223,13,False
223,14,False
223,15,False
223,16,False
223,17,False
223,18,False
223,19,False
223,20,False
223,21,False
223,22,False
223,23,False
224,0,False
224,1,False
224,2,False
224,3,False
224,4,False
224,5,False
224,6,False
224,7,False
224,8,False
224,9,False
224,10,False
224,11,False
224,12,False
224,13,False
224,14,False
224,15,False
224,16,False
224,17,False
224,18,False
224,19,False
224,20,False
224,21,False
224,22,False
224,23,False
225,0,False
225,1,False
225,2,False
225,3,False
225,4,False
225,5,False
225,6,False
225,7,False
225,8,False
225,9,False
225,10,False
225,11,False
225,12,False
225,13,False
225,14,False
225,15,False
225,16,False
225,17,False
225,18,False
225,19,False
225,20,False
225,21,False
225,22,False
225,23,False
226,0,False
226,1,False
226,2,False
226,3,False
226,4,False
226,5,False
226,6,False
226,7,False
226,8,False
226,9,False
226,10,False
226,11,False
226,12,False
226,13,False
226,14,False
226,15,False
226,16,False
226,17,False
226,18,False
226,19,False
226,20,False
226,21,False
226,22,False
226,23,False
227,0,False
227,1,False
227,2,False
227,3,False
227,4,False
227,5,False
227,6,False
227,7,False
227,8,False
227,9,False
227,10,False
227,11,False
227,12,False
227,13,False
227,14,False
227,15,False
227,16,False
227,17,False
227,18,False
227,19,False
227,20,False
227,21,False
227,22,False
227,23,False
228,0,False
228,1,False
228,2,False
228,3,False
228,4,False
228,5,False
228,6,False
228,7,False
228,8,False
228,9,False
228,10,False
228,11,False
228,12,False
228,13,False
228,14,False
228,15,False
228,16,False
228,17,False
228,18,False
228,19,False
228,20,False
228,21,False
228,22,False
228,23,False
229,0,False
229,1,False
229,2,False
229,3,False
229,4,False
229,5,False
229,6,False
229,7,False
229,8,False
229,9,False
229,10,False
229,11,False
229,12,False
229,13,False
229,14,False
229,15,False
229,16,False
229,17,False
229,18,False
229,19,False
229,20,False
229,21,False
229,22,False
229,23,False
230,0,False
230,1,False
230,2,False
230,3,False
230,4,False
230,5,False
230,6,False
230,7,False
230,8,False
230,9,False
230,10,False
230,11,False
230,12,False
230,13,False
230,14,False
230,15,False
230,16,False
230,17,False
230,18,False
230,19,False
230,20,False
230,21,False
230,22,False
230,23,False
231,0,False
231,1,False
231,2,False
231,3,False
231,4,False
231,5,False
231,6,False
231,7,False
231,8,False
231,9,False
231,10,False
231,11,False
231,12,False
231,13,False
231,14,False
231,15,False
231,16,False
231,17,False
231,18,False
231,19,False
231,20,False
231,21,False
231,22,False
231,23,False
232,0,False
232,1,False
232,2,False
232,3,False
232,4,False
232,5,False
232,6,False
232,7,False
232,8,False
232,9,False
232,10,False
232,11,False
232,12,False
232,13,False
232,14,False
232,15,False
232,16,False
232,17,False
232,18,False
232,19,False
232,20,False
232,21,False
232,22,False
232,23,False
233,0,False
233,1,False
233,2,False
233,3,False
233,4,False
233,5,False
233,6,False
233,7,False
233,8,False
233,9,False
233,10,False
233,11,False
233,12,False
233,13,False
233,14,False
233,15,False
233,16,False
233,17,False
233,18,False
233,19,False
233,20,False
233,21,False
233,22,False
233,23,False
234,0,False
234,1,False
234,2,False
234,3,False
234,4,False
234,5,False
234,6,False
234,7,False
234,8,False
234,9,False
234,10,False
234,11,False
234,12,False
234,13,False
234,14,False
234,15,False
234,16,False
234,17,False
234,18,False
234,19,False
234,20,False
234,21,False
234,22,False
234,23,False
235,0,False
235,1,False
235,2,False
235,3,False
235,4,False
235,5,False
235,6,False
235,7,False
235,8,False
235,9,False
235,10,False
235,11,False
235,12,False
235,13,False
235,14,False
235,15,False
235,16,False
235,17,False
235,18,False
235,19,False
235,20,False
235,21,False
235,22,False
235,23,False
236,0,False
236,1,False
236,2,False
236,3,False
236,4,False
236,5,False
236,6,False
236,7,False
236,8,False
236,9,False
236,10,False
236,11,False
236,12,False
236,13,False
236,14,False
236,15,False
236,16,False
236,17,False
236,18,False
236,19,False
236,20,False
236,21,False
236,22,False
236,23,False
237,0,False
237,1,False
237,2,False
237,3,False
237,4,False
237,5,False
237,6,False
237,7,False
237,8,False
237,9,False
237,10,False
237,11,False
237,12,False
237,13,False
237,14,False
237,15,False
237,16,False
237,17,False
237,18,False
237,19,False
237,20,False
237,21,False
237,22,False
237,23,False
238,0,False
238,1,False
238,2,False
238,3,False
238,4,False
238,5,False
238,6,False
238,7,False
238,8,False
238,9,False
238,10,False
238,11,False
238,12,False
238,13,False
238,14,False
238,15,False
238,16,False
238,17,False
238,18,False
238,19,False
238,20,False
238,21,False
238,22,False
238,23,False
239,0,False
239,1,False
239,2,False
239,3,False
239,4,False
239,5,False
239,6,False
239,7,False
239,8,False
239,9,False
239,10,False
239,11,False
239,12,False
239,13,False
239,14,False
239,15,False
239,16,False
239,17,False
239,18,False
239,19,False
239,20,False
239,21,False
239,22,False
239,23,False
240,0,False
240,1,False
240,2,False
240,3,False
240,4,False
240,5,False
240,6,False
240,7,False
240,8,False
240,9,False
240,10,False
240,11,False
240,12,False
240,13,False
240,14,False
240,15,False
240,16,False
240,17,False
240,18,False
240,19,False
240,20,False
240,21,False
240,22,False
240,23,False
241,0,False
241,1,False
241,2,False
241,3,False
241,4,False
241,5,False
241,6,False
241,7,False
241,8,False
241,9,False
241,10,False
241,11,False
241,12,False
241,13,False
241,14,False
241,15,False
241,16,False
241,17,False
241,18,False
241,19,False
241,20,False
241,21,False
241,22,False
241,23,False
242,0,False
242,1,False
242,2,False
242,3,False
242,4,False
242,5,False
242,6,False
242,7,False
242,8,False
242,9,False
242,10,False
242,11,False
242,12,False
242,13,False
242,14,False
242,15,False
242,16,False
242,17,False
242,18,False
242,19,False
242,20,False
242,21,False
242,22,False
242,23,False
243,0,False
243,1,False
243,2,False
243,3,False
243,4,False
243,5,False
243,6,False
243,7,False
243,8,False
243,9,False
243,10,False
243,11,False
243,12,False
243,13,False
243,14,False
243,15,False
243,16,False
243,17,False
243,18,False
243,19,False
243,20,False
243,21,False
243,22,False
243,23,False
244,0,False
244,1,False
244,2,False
244,3,False
244,4,False
244,5,False
244,6,False
244,7,False
244,8,False
244,9,False
244,10,False
244,11,False
244,12,False
244,13,False
244,14,False
244,15,False
244,16,False
244,17,False
244,18,False
244,19,False
244,20,False
244,21,False
244,22,False
244,23,False
245,0,False
245,1,False
245,2,False
245,3,False
245,4,False
245,5,False
245,6,False
245,7,False
245,8,False
245,9,False
245,10,False
245,11,False
245,12,False
245,13,False
245,14,False
245,15,False
245,16,False
245,17,False
245,18,False
245,19,False
245,20,False
245,21,False
245,22,False
245,23,False
246,0,False
246,1,False
246,2,False
246,3,False
246,4,False
246,5,False
246,6,False
246,7,False
246,8,False
246,9,False
246,10,False
246,11,False
246,12,False
246,13,False
246,14,False
246,15,False
246,16,False
246,17,False
246,18,False
246,19,False
246,20,False
246,21,False
246,22,False
246,23,False
247,0,False
247,1,False
247,2,False
247,3,False
247,4,False
247,5,False
247,6,False
247,7,False
247,8,False
247,9,False
247,10,False
247,11,False
247,12,False
247,13,False
247,14,False
247,15,False
247,16,False
247,17,False
247,18,False
247,19,False
247,20,False
247,21,False
247,22,False
247,23,False
248,0,False
248,1,False
248,2,False
248,3,False
248,4,False
248,5,False
248,6,False
248,7,False
248,8,False
248,9,False
248,10,False
248,11,False
248,12,False
248,13,False
248,14,False
248,15,False
248,16,False
248,17,False
248,18,False
248,19,False
248,20,False
248,21,False
248,22,False
248,23,False
249,0,False
249,1,False
249,2,False
249,3,False
249,4,False
249,5,False
249,6,False
249,7,False
249,8,False
249,9,False
249,10,False
249,11,False
249,12,False
249,13,False
249,14,False
249,15,False
249,16,False
249,17,False
249,18,False
249,19,False
249,20,False
249,21,False
249,22,False
249,23,False
250,0,False
250,1,False
250,2,False
250,3,False
250,4,False
250,5,False
250,6,False
250,7,False
250,8,False
250,9,False
250,10,False
250,11,False
250,12,False
250,13,False
250,14,False
250,15,False
250,16,False
250,17,False
250,18,False
250,19,False
250,20,False
250,21,False
250,22,False
250,23,False
251,0,False
251,1,False
251,2,False
251,3,False
251,4,False
251,5,False
251,6,False
251,7,False
251,8,False
251,9,False
251,10,False
251,11,False
251,12,False
251,13,False
251,14,False
251,15,False
251,16,False
251,17,False
251,18,False
251,19,False
251,20,False
251,21,False
251,22,False
251,23,False
252,0,False
252,1,False
252,2,False
252,3,False
252,4,False
252,5,False
252,6,False
252,7,False
252,8,False
252,9,False
252,10,False
252,11,False
252,12,False
252,13,False
252,14,False
252,15,False
252,16,False
252,17,False
252,18,False
252,19,False
252,20,False
252,21,False
252,22,False
252,23,False
253,0,False
253,1,False
253,2,False
253,3,False
253,4,False
253,5,False
253,6,False
253,7,False
253,8,False
253,9,False
253,10,False
253,11,False
253,12,False
253,13,False
253,14,False
253,15,False
253,16,False
253,17,False
253,18,False
253,19,False
253,20,False
253,21,False
253,22,False
253,23,False
254,0,False
254,1,False
254,2,False
254,3,False
254,4,False
254,5,False
254,6,False
254,7,False
254,8,False
254,9,False
254,10,False
254,11,False
254,12,False
254,13,False
254,14,False
254,15,False
254,16,False
254,17,False
254,18,False
254,19,False
254,20,False
254,21,False
254,22,False
254,23,False
255,0,False
255,1,False
255,2,False
255,3,False
255,4,False
255,5,False
255,6,False
255,7,False
255,8,False
255,9,False
255,10,False
255,11,False
255,12,False
255,13,False
255,14,False
255,15,False
255,16,False
255,17,False
255,18,False
255,19,False
255,20,False
255,21,False
255,22,False
255,23,False
256,0,False
256,1,False
256,2,False
256,3,False
256,4,False
256,5,False
256,6,False
256,7,False
256,8,False
256,9,False
256,10,False
256,11,False
256,12,False
256,13,False
256,14,False
256,15,False
256,16,False
256,17,False
256,18,False
256,19,False
256,20,False
256,21,False
256,22,False
256,23,False
257,0,False
257,1,False
257,2,False
257,3,False
257,4,False
257,5,False
257,6,False
257,7,False
257,8,False
257,9,False
257,10,False
257,11,False
257,12,False
257,13,False
257,14,False
257,15,False
257,16,False
257,17,False
257,18,False
257,19,False
257,20,False
257,21,False
257,22,False
257,23,False
258,0,False
258,1,False
258,2,False
258,3,False
258,4,False
258,5,False
258,6,False
258,7,False
258,8,False
258,9,False
258,10,False
258,11,False
258,12,False
258,13,False
258,14,False
258,15,False
258,16,False
258,17,False
258,18,False
258,19,False
258,20,False
258,21,False
258,22,False
258,23,False
259,0,False
259,1,False
259,2,False
259,3,False
259,4,False
259,5,False
259,6,False
259,7,False
259,8,False
259,9,False
259,10,False
259,11,False
259,12,False
259,13,False
259,14,False
259,15,False
259,16,False
259,17,False
259,18,False
259,19,False
259,20,False
259,21,False
259,22,False
259,23,False
260,0,False
260,1,False
260,2,False
260,3,False
260,4,False
260,5,False
260,6,False
260,7,False
260,8,False
260,9,False
260,10,False
260,11,False
260,12,False
260,13,False
260,14,False
260,15,False
260,16,False
260,17,False
260,18,False
260,19,False
260,20,False
260,21,False
260,22,False
260,23,False
261,0,False
261,1,False
261,2,False
261,3,False
261,4,False
261,5,False
261,6,False
261,7,False
261,8,False
261,9,False
261,10,False
261,11,False
261,12,False
261,13,False
261,14,False
261,15,False
261,16,False
261,17,False
261,18,False
261,19,False
261,20,False
261,21,False
261,22,False
261,23,False
262,0,False
262,1,False
262,2,False
262,3,False
262,4,False
262,5,False
262,6,False
262,7,False
262,8,False
262,9,False
262,10,False
262,11,False
262,12,False
262,13,False
262,14,False
262,15,False
262,16,False
262,17,False
262,18,False
262,19,False
262,20,False
262,21,False
262,22,False
262,23,False
263,0,False
263,1,False
263,2,False
263,3,False
263,4,False
263,5,False
263,6,False
263,7,False
263,8,False
263,9,False
263,10,False
263,11,False
263,12,False
263,13,False
263,14,False
263,15,False
263,16,False
263,17,False
263,18,False
263,19,False
263,20,False
263,21,False
263,22,False
263,23,False
264,0,False
264,1,False
264,2,False
264,3,False
264,4,False
264,5,False
264,6,False
264,7,False
264,8,False
264,9,False
264,10,False
264,11,False
264,12,False
264,13,False
264,14,False
264,15,False
264,16,False
264,17,False
264,18,False
264,19,False
264,20,False
264,21,False
264,22,False
264,23,False
265,0,False
265,1,False
265,2,False
265,3,False
265,4,False
265,5,False
265,6,False
265,7,False
265,8,False
265,9,False
265,10,False
265,11,False
265,12,False
265,13,False
265,14,False
265,15,False
265,16,False
265,17,False
265,18,False
265,19,False
265,20,False
265,21,False
265,22,False
265,23,False
266,0,False
266,1,False
266,2,False
266,3,False
266,4,False
266,5,False
266,6,False
266,7,False
266,8,False
266,9,False
266,10,False
266,11,False
266,12,False
266,13,False
266,14,False
266,15,False
266,16,False
266,17,False
266,18,False
266,19,False
266,20,False
266,21,False
266,22,False
266,23,False
267,0,False
267,1,False
267,2,False
267,3,False
267,4,False
267,5,False
267,6,False
267,7,False
267,8,False
267,9,False
267,10,False
267,11,False
267,12,False
267,13,False
267,14,False
267,15,False
267,16,False
267,17,False
267,18,False
267,19,False
267,20,False
267,21,False
267,22,False
267,23,False
268,0,False
268,1,False
268,2,False
268,3,False
268,4,False
268,5,False
268,6,False
268,7,False
268,8,False
268,9,False
268,10,False
268,11,False
268,12,False
268,13,False
268,14,False
268,15,False
268,16,False
268,17,False
268,18,False
268,19,False
268,20,False
268,21,False
268,22,False
268,23,False
269,0,False
269,1,False
269,2,False
269,3,False
269,4,False
269,5,False
269,6,False
269,7,False
269,8,False
269,9,False
269,10,False
269,11,False
269,12,False
269,13,False
269,14,False
269,15,False
269,16,False
269,17,False
269,18,False
269,19,False
269,20,False
269,21,False
269,22,False
269,23,False
270,0,False
270,1,False
270,2,False
270,3,False
270,4,False
270,5,False
270,6,False
270,7,False
270,8,False
270,9,False
270,10,False
270,11,False
270,12,False
270,13,False
270,14,False
270,15,False
270,16,False
270,17,False
270,18,False
270,19,False
270,20,False
270,21,False
270,22,False
270,23,False
271,0,False
271,1,False
271,2,False
271,3,False
271,4,False
271,5,False
271,6,False
271,7,False
271,8,False
271,9,False
271,10,False
271,11,False
271,12,False
271,13,False
271,14,False
271,15,False
271,16,False
271,17,False
271,18,False
271,19,False
271,20,False
271,21,False
271,22,False
271,23,False
272,0,False
272,1,False
272,2,False
272,3,False
272,4,False
272,5,False
272,6,False
272,7,False
272,8,False
272,9,False
272,10,False
272,11,False
272,12,False
272,13,False
272,14,False
272,15,False
272,16,False
272,17,False
272,18,False
272,19,False
272,20,False
272,21,False
272,22,False
272,23,False
273,0,False
273,1,False
273,2,False
273,3,False
273,4,False
273,5,False
273,6,False
273,7,False
273,8,False
273,9,False
273,10,False
273,11,False
273,12,False
273,13,False
273,14,False
273,15,False
273,16,False
273,17,False
273,18,False
273,19,False
273,20,False
273,21,False
273,22,False
273,23,False
274,0,False
274,1,False
274,2,False
274,3,False
274,4,False
274,5,False
274,6,False
274,7,False
274,8,False
274,9,False
274,10,False
274,11,False
274,12,False
274,13,False
274,14,False
274,15,False
274,16,False
274,17,False
274,18,False
274,19,False
274,20,False
274,21,False
274,22,False
274,23,False
275,0,False
275,1,False
275,2,False
275,3,False
275,4,False
275,5,False
275,6,False
275,7,False
275,8,False
275,9,False
275,10,False
275,11,False
275,12,False
275,13,False
275,14,False
275,15,False
275,16,False
275,17,False
275,18,False
275,19,False
275,20,False
275,21,False
275,22,False
275,23,False
276,0,False
276,1,False
276,2,False
276,3,False
276,4,False
276,5,False
276,6,False
276,7,False
276,8,False
276,9,False
276,10,False
276,11,False
276,12,False
276,13,False
276,14,False
276,15,False
276,16,False
276,17,False
276,18,False
276,19,False
276,20,False
276,21,False
276,22,False
276,23,False
277,0,False
277,1,False
277,2,False
277,3,False
277,4,False
277,5,False
277,6,False
277,7,False
277,8,False
277,9,False
277,10,False
277,11,False
277,12,False
277,13,False
277,14,False
277,15,False
277,16,False
277,17,False
277,18,False
277,19,False
277,20,False
277,21,False
277,22,False
277,23,False
278,0,False
278,1,False
278,2,False
278,3,False
278,4,False
278,5,False
278,6,False
278,7,False
278,8,False
278,9,False
278,10,False
278,11,False
278,12,False
278,13,False
278,14,False
278,15,False
278,16,False
278,17,False
278,18,False
278,19,False
278,20,False
278,21,False
278,22,False
278,23,False
279,0,False
279,1,False
279,2,False
279,3,False
279,4,False
279,5,False
279,6,False
279,7,False
279,8,False
279,9,False
279,10,False
279,11,False
279,12,False
279,13,False
279,14,False
279,15,False
279,16,False
279,17,False
279,18,False
279,19,False
279,20,False
279,21,False
279,22,False
279,23,False
280,0,False
280,1,False
280,2,False
280,3,False
280,4,False
280,5,False
280,6,False
280,7,False
280,8,False
280,9,False
280,10,False
280,11,False
280,12,False
280,13,False
280,14,False
280,15,False
280,16,False
280,17,False
280,18,False
280,19,False
280,20,False
280,21,False
280,22,False
280,23,False
281,0,False
281,1,False
281,2,False
281,3,False
281,4,False
281,5,False
281,6,False
281,7,False
281,8,False
281,9,False
281,10,False
281,11,False
281,12,False
281,13,False
281,14,False
281,15,False
281,16,False
281,17,False
281,18,False
281,19,False
281,20,False
281,21,False
281,22,False
281,23,False
282,0,False
282,1,False
282,2,False
282,3,False
282,4,False
282,5,False
282,6,False
282,7,False
282,8,False
282,9,False
282,10,False
282,11,False
282,12,False
282,13,False
282,14,False
282,15,False
282,16,False
282,17,False
282,18,False
282,19,False
282,20,False
282,21,False
282,22,False
282,23,False
283,0,False
283,1,False
283,2,False
283,3,False
283,4,False
283,5,False
283,6,False
283,7,False
283,8,False
283,9,False
283,10,False
283,11,False
283,12,False
283,13,False
283,14,False
283,15,False
283,16,False
283,17,False
283,18,False
283,19,False
283,20,False
283,21,False
283,22,False
283,23,False
284,0,False
284,1,False
284,2,False
284,3,False
284,4,False
284,5,False
284,6,False
284,7,False
284,8,False
284,9,False
284,10,False
284,11,False
284,12,False
284,13,False
284,14,False
284,15,False
284,16,False
284,17,False
284,18,False
284,19,False
284,20,False
284,21,False
284,22,False
284,23,False
285,0,False
285,1,False
285,2,False
285,3,False
285,4,False
285,5,False
285,6,False
285,7,False
285,8,False
285,9,False
285,10,False
285,11,False
285,12,False
285,13,False
285,14,False
285,15,False
285,16,False
285,17,False
285,18,False
285,19,False
285,20,False
285,21,False
285,22,False
285,23,False
286,0,False
286,1,False
286,2,False
286,3,False
286,4,False
286,5,False
286,6,False
286,7,False
286,8,False
286,9,False
286,10,False
286,11,False
286,12,False
286,13,False
286,14,False
286,15,False
286,16,False
286,17,False
286,18,False
286,19,False
286,20,False
286,21,False
286,22,False
286,23,False
287,0,False
287,1,False
287,2,False
287,3,False
287,4,False
287,5,False
287,6,False
287,7,False
287,8,False
287,9,False
287,10,False
287,11,False
287,12,False
287,13,False
287,14,False
287,15,False
287,16,False
287,17,False
287,18,False
287,19,False
287,20,False
287,21,False
287,22,False
287,23,False
288,0,False
288,1,False
288,2,False
288,3,False
288,4,False
288,5,False
288,6,False
288,7,False
288,8,False
288,9,False
288,10,False
288,11,False
288,12,False
288,13,False
288,14,False
288,15,False
288,16,False
288,17,False
288,18,False
288,19,False
288,20,False
288,21,False
288,22,False
288,23,False
289,0,False
289,1,False
289,2,False
289,3,False
289,4,False
289,5,False
289,6,False
289,7,False
289,8,False
289,9,False
289,10,False
289,11,False
289,12,False
289,13,False
289,14,False
289,15,False
289,16,False
289,17,False
289,18,False
289,19,False
289,20,False
289,21,False
289,22,False
289,23,False
290,0,False
290,1,False
290,2,False
290,3,False
290,4,False
290,5,False
290,6,False
290,7,False
290,8,False
290,9,False
290,10,False
290,11,False
290,12,False
290,13,False
290,14,False
290,15,False
290,16,False
290,17,False
290,18,False
290,19,False
290,20,False
290,21,False
290,22,False
290,23,False
291,0,False
291,1,False
291,2,False
291,3,False
291,4,False
291,5,False
291,6,False
